_id,moduleId,name,purpose,template,json.operatorId,json.readBy,json.readAt,json.readIp,retentionPeriod,createdBy,createdAt,updatedBy,updatedAt,isDelete,json.requestId,json.requestNumber,json.updatedBy,json.updatedAt,json.updatedIp,json.changes,json.user,json.searchName,json.searchShortCode,json.searchStatus,json.resultCount,json.searchedByName,json.searchedAt,json.investigationDocumentTypeId,json.shortCode,json.name,json.action,json.updatedByName,json.searchInvestigationId,json.searchDocumentTypeId,json.investigationDocumentId,json.investigationId,json.processorName,json.processStatus,json.processedAt,json.investigationTaskId,json.taskName,json.createdByName,json.createdAt,json.readByName,json.fileName,json.officerName,json.caseId,json.timestamp,json.documentId,json.category,json.userName,json.userId,json.userRole,json.district,json.ipAddress,module,isActive,json.fileId,json.fileType,json.categoryId,json.categoryName,json.fieldsCount,json.reason,json.petitionId,json.petitionNumber,json.createdBy,json.fileSize,json.fileContentType,createdIp,updatedIp,json.assignedTo,json.assignedBy,json.assignedAt,json.unitId,json.claimCode,json.displayName,json.severity,json.id,json.deletedBy,json.deletedAt,json.serviceId,json.serviceName,json.deletedIp,json.pipelineCount,json.pipelineId,json.crpcRequestId,json.operatorIds,json.createdIp,json.oldStatus,json.newStatus,json.approvalId,json.dataReceivedId,json.unmatchedCount,json.investigationName,json.status,json.taskExecutionId,json.signaturesCount,json.stampsCount,json.fieldsExtracted,json.processingTimeMs,json.placeholders.name,json.placeholders.email,json.placeholders.createdAt,json.evidenceFileId,json.uploadedBy,json.uploadedAt,json.evidenceCode,json.firNumber,json.operatorType,json.keyField,json.canBeConsolidated,json.requiredData,json.responsibleRole,json.isDelete,json.operatorName,json.includeDeleted,json.recordCount,json.districtId,json.totalFiles,json.autoMatchedCount,json.conflictCount,json.processingStatus,json.receivedAt,json.filePath,json.matchingStatus,json.matchedPipelineId,json.conflictPipelineIds,json.extractedKeyFieldValue,json.fileCount,json.uploadedByName,json.deletionReason,json.deletedByName,json.searchTaskId,json.searchDocumentId,json.pages,json.confidenceScores,json.totalCount,json.passedCount,json.failedCount,json.failedFields,json.fieldName,json.changeType,json.previousValue,json.newValue,json.extractedBy,json.extractedAt,json.claimsCount,json.extractionMethod,json.rejectedBy,json.rejectedAt,json.rejectedCount,json.successfulRejections,json.evidencesCount,json.scoredBy,json.scoredAt,json.updatedCount,json.method,json.version,json.itemsCount,json.recordId,json.serviceIds,json.serviceList,json.zipFilename,json.emailMetaData,json.unmappedBy,json.unmappedAt,json.unmappedIp,json.searchTaskName,json.fieldType,json.isRequired,json.validationRules,json.endpoint,json.statusCode,json.durationMs,json.requestSize,json.responseSize,json.downloadedBy,json.downloadedAt,json.citizenId,json.contactNumber,json.location,json.hasEmail,json.jobName,json.changeSummary,json.component,json.errorMessage,json.errorCode,json.stackTrace,json.requestUrl,json.requestMethod,json.hasText,json.addedBy,json.addedAt,json.addedCount,json.validatedBy,json.validatedAt,json.validatedCount,json.filesCount,json.ratingId,json.rating,json.officerId,json.reportsCount,json.username,json.serviceCount,json.pipelineIds,json.updates,json.mappedBy,json.mappedAt,json.mappedIp,json.keyFieldValue,json.firNo,json.searchedBy,json.searchedIp,json.outputFormat,json.generatedBy,json.generatedAt,json.generatedIp,json.chainId,json.processedBy,json.processedIp,json.remarks,json.testStatus,json.testedByName,json.testedAt,json.pageNumber,json.confidence,json.uploadTimeMs,json.fieldNames,json.environment,json.ruleName,json.criterionName,json.serviceNameOld,json.serviceNameNew,json.operatorTypeOld,json.operatorTypeNew,json.keyFieldOld,json.keyFieldNew,json.canBeConsolidatedOld,json.canBeConsolidatedNew,json.requiredDataOld,json.requiredDataNew,json.responsibleRoleOld,json.responsibleRoleNew,json.fieldChanges,json.requestedBy,json.resolvedBy,json.resolvedAt,json.resolvedIp,json.taskId,json.changeDetails,json.textLength,json.roleName,json.requestCount,json.retriedBy,json.retriedAt,json.retriedIp,json.formattedBy,json.formattedAt,json.formattedIp,json.testFileName,json.changedByName,json.changedAt,json.fieldsChanged,json.modifiedFields,json.ioId,json.ratingsCount,json.personnelId,json.email,json.badgeNo,json.departmentId,json.departmentName,json.rankId,json.rankName,json.mobile,json.gender,json.changedFields,json.previousValues,json.newValues,json.restoredByName,json.restoredBy,json.restoredAt,json.restoredIp,json.successCount,json.successIds,json.failedRecords,json.policeReferenceId,json.districtName,json.unitTypeId,json.unitTypeName,json.parentUnitId,json.parentUnitName,json.responsibleUserId,json.responsibleUserName,json.isVirtual,json.unitName,json.previousUserId,json.previousUserName,json.newUserId,json.newUserName,json.roleId,json.description,json.permissionCount,json.moduleCount,json.permissionsAdded,json.permissionsRemoved,json.permissionId,json.previousStatus,json.moduleId,json.jobId,json.cctnsDepartmentCd,json.activatedByName,json.activatedBy,json.activatedAt,json.activatedIp,json.deactivatedByName,json.deactivatedBy,json.deactivatedAt,json.deactivatedIp,json.cctnsDistrictCd,json.stateName,json.mandalId,json.mandalName,json.cctnsRankCd,json.designationId,json.designationCd,json.mappingId,json.additionalPermissionsCount,json.exclusionPermissionsCount,json.moduleName,json.permissionName,json.loginAt,json.loginIp,json.userAgent,json.failureReason,json.attemptAt,json.expiresAt,json.tokenExpiredAt,json.attemptIp,json.resource,json.changedBy,json.changedIp,json.isSelfChange,json.errorType,json.traceId,json.clientIp,json.errorAt,json.validationErrors,json.requestBody,json.collectionName,json.operation,json.query,json.entityType,json.operatedByName,json.operatedBy,json.operatedAt,json.operatedIp,json.exportFormat,json.filters,json.exportedByName,json.exportedBy,json.exportedAt,json.exportedIp,json.importedByName,json.importedBy,json.importedAt,json.importedIp,json.configKey,json.dbStatus,json.responseTime,json.checkedAt,json.details,json.approvalChainId,json.flowMasterId,json.flowMasterName,json.stepNo,json.assignedToName,json.approvalFlowMasterId,json.code,json.errorMasterId,json.httpStatus,json.count,json.errorLogId,json.feedbackMasterId,json.feedbackType,json.isActive,json.feedbackId,json.feedbackMasterName,json.comments,json.submittedByName,json.submittedBy,json.submittedAt,json.submittedIp,json.promptId,json.promptType,json.promptText,json.executionId,json.promptName,json.outputResult,json.executionTime,json.executedByName,json.executedBy,json.executedAt,json.executedIp,json.unitEnhanceId,json.enhanceType,json.unitVillageId,json.villageName,json.userMappingId,json.permissionMappingId,json.valueSetId,json.key,json.valueCount,json.refreshedByName,json.refreshedBy,json.refreshedAt,json.refreshedIp,json.logMasterId,json.purpose,json.template,json.logTransactionId,json.logMasterName,json.logData,json.logMasterIds,json.originalFileName,json.contentType,json.containerName,json.blobPath,json.isEncrypted,json.uploadedIp,json.downloadedByName,json.downloadedIp,json.streamedByName,json.streamedBy,json.streamedAt,json.streamedIp,json.fileIds,json.fileNames,json.totalSize,json.notificationMasterId,json.notificationType,json.templateTitle,json.templateBody,json.channels,json.notificationId,json.title,json.recipientCount,json.recipientIds,json.priority,json.emittedByName,json.emittedBy,json.emittedAt,json.emittedIp,json.actionType,json.actionData,json.actionByName,json.actionBy,json.actionAt,json.actionIp,json.channel,json.recipientId,json.recipientName,json.attemptedAt,json.subscriptionId,json.deviceName,json.deviceType,json.fcmToken,json.tokenPrefix,json.registeredByName,json.registeredBy,json.registeredAt,json.registeredIp,json.unregisteredByName,json.unregisteredBy,json.unregisteredAt,json.unregisteredIp,json.endpointPrefix,json.subscribedByName,json.subscribedBy,json.subscribedAt,json.subscribedIp,json.unsubscribedByName,json.unsubscribedBy,json.unsubscribedAt,json.unsubscribedIp,json.connectionId,json.connectedAt,json.connectedIp,json.connectionDuration,json.disconnectReason,json.disconnectedAt,json.messageType,json.payloadSize,json.sentAt,json.viewedByName,json.viewedBy,json.viewedAt,json.viewedIp,json.page,json.pageSize,json.unitCode,json.roleCode,json.permissionCode,json.moduleCode,json.jobCode,json.departmentCode,json.districtCode,json.mandalCode,json.rankCode,json.rankLevel,json.designationCode,json.unitTypeCode,json.logCode,json.fromDate,json.toDate,json.infoCount,json.warningCount,json.errorCount,json.deletedCount,json.templatesProcessed,json.limit,json.skip,json.previewedByName,json.previewedBy,json.previewedAt,json.previewedIp,json.contactId,json.unreadOnly,json.unreadCount,json.resentByName,json.resentBy,json.resentAt,json.resentIp,json.totalProcessingTimeMs,json.totalPages,json.documentsDetected,json.documentsProcessed,json.skippedCount,json.module,json.retrievedAt,json.sha256,json.inline,json.blobName,json.container,json.expiresInMinutes,json.permission,json.villageId,json.hierarchyId,json.valueSetName,json.value,json.flowId,json.error,json.testName,json.testId,json.format
6942522fe309cdeb248f0a8a,691f09e9cbf64adcc11754d2,LOG.CORE.PERSONNEL.LIST_VIEWED,Log listing/searching of personnel records,"Personnel list was viewed by {viewedByName} on {viewedAt} from IP {viewedIp}. Filters: {filters}, Results: {resultCount}",,,,,90,68ee46b5d4c7a020fdf3a87c,2025-12-17T12:18:15.694Z,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.68.147.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6942522fe309cdeb248f0a8b,691f09e9cbf64adcc11754d2,LOG.CORE.PERSONNEL.EXPORTED,Log export of personnel data,Personnel data exported ({recordCount} records) in {exportFormat} format by {exportedByName} on {exportedAt} from IP {exportedIp},,,,,365,68ee46b5d4c7a020fdf3a87c,2025-12-17T12:18:15.706Z,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.68.147.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6942522fe309cdeb248f0a8c,691f09e9cbf64adcc11754d2,LOG.CORE.UNIT.READ,Log read/view of unit record,Unit '{name}' (ID: {unitId}) was viewed by {viewedByName} on {viewedAt} from IP {viewedIp},,,,,90,68ee46b5d4c7a020fdf3a87c,2025-12-17T12:18:15.719Z,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.68.147.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6942522fe309cdeb248f0a8d,691f09e9cbf64adcc11754d2,LOG.CORE.UNIT.LIST_VIEWED,Log listing/searching of unit records,"Unit list was viewed by {viewedByName} on {viewedAt} from IP {viewedIp}. Filters: {filters}, Results: {resultCount}",,,,,90,68ee46b5d4c7a020fdf3a87c,2025-12-17T12:18:15.732Z,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.68.147.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6942522fe309cdeb248f0a8e,691f09e9cbf64adcc11754d2,LOG.CORE.UNIT.EXPORTED,Log export of unit data,Unit data exported ({recordCount} records) in {exportFormat} format by {exportedByName} on {exportedAt} from IP {exportedIp},,,,,365,68ee46b5d4c7a020fdf3a87c,2025-12-17T12:18:15.743Z,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.68.147.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69425346e309cdeb248f0a8f,691f09e9cbf64adcc11754d2,LOG.CORE.ROLE.READ,Log read/view of role record,Role '{name}' (ID: {roleId}) was viewed by {viewedByName} on {viewedAt} from IP {viewedIp},,,,,90,68ee46b5d4c7a020fdf3a87c,2025-12-17T12:22:54.135Z,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.68.147.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69425346e309cdeb248f0a90,691f09e9cbf64adcc11754d2,LOG.CORE.PERMISSION.READ,Log read/view of permission record,Permission '{name}' (ID: {permissionId}) was viewed by {viewedByName} on {viewedAt} from IP {viewedIp},,,,,90,68ee46b5d4c7a020fdf3a87c,2025-12-17T12:22:54.147Z,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.68.147.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69425346e309cdeb248f0a91,691f09e9cbf64adcc11754d2,LOG.CORE.MODULE.READ,Log read/view of module record,Module '{name}' (ID: {moduleId}) was viewed by {viewedByName} on {viewedAt} from IP {viewedIp},,,,,90,68ee46b5d4c7a020fdf3a87c,2025-12-17T12:22:54.159Z,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.68.147.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69425346e309cdeb248f0a92,691f09e9cbf64adcc11754d2,LOG.CORE.MODULE.LIST_VIEWED,Log listing/searching of module records,"Module list was viewed by {viewedByName} on {viewedAt} from IP {viewedIp}. Filters: {filters}, Results: {resultCount}",,,,,90,68ee46b5d4c7a020fdf3a87c,2025-12-17T12:22:54.174Z,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.68.147.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69425346e309cdeb248f0a93,691f09e9cbf64adcc11754d2,LOG.CORE.MODULE_HIERARCHY.READ,Log read/view of module hierarchy,Module hierarchy was viewed by {viewedByName} on {viewedAt} from IP {viewedIp}. Module filter: {moduleId},,,,,90,68ee46b5d4c7a020fdf3a87c,2025-12-17T12:22:54.186Z,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.68.147.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69425346e309cdeb248f0a94,691f09e9cbf64adcc11754d2,LOG.CORE.JOB.READ,Log read/view of job record,Job '{name}' (ID: {jobId}) was viewed by {viewedByName} on {viewedAt} from IP {viewedIp},,,,,90,68ee46b5d4c7a020fdf3a87c,2025-12-17T12:22:54.198Z,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.68.147.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69425346e309cdeb248f0a95,691f09e9cbf64adcc11754d2,LOG.CORE.JOB.LIST_VIEWED,Log listing/searching of job records,"Job list was viewed by {viewedByName} on {viewedAt} from IP {viewedIp}. Filters: {filters}, Results: {resultCount}",,,,,90,68ee46b5d4c7a020fdf3a87c,2025-12-17T12:22:54.209Z,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.68.147.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69425346e309cdeb248f0a96,691f09e9cbf64adcc11754d2,LOG.CORE.JOB.EXPORTED,Log export of job data,Job data exported ({recordCount} records) in {exportFormat} format by {exportedByName} on {exportedAt} from IP {exportedIp},,,,,365,68ee46b5d4c7a020fdf3a87c,2025-12-17T12:22:54.235Z,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.68.147.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
